66,,"Prohemium-67,Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76[ -- ]Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84,Prohemium-85,Prohemium-86",0.613431694
67,,"Prohemium-68,Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77[ -- ]Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84,Prohemium-85,Prohemium-86,Prohemium-87",0.52428645
68,,"Prohemium-69,Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78[ -- ]Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84,Prohemium-85,Prohemium-86,Prohemium-87,Prohemium-88",0.582175474
69,,"Prohemium-70,Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79[ -- ]Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84,Prohemium-85,Prohemium-86,Prohemium-87,Prohemium-88,Prohemium-89",0.609702079
70,,"Prohemium-71,Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80[ -- ]Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84,Prohemium-85,Prohemium-86,Prohemium-87,Prohemium-88,Prohemium-89,Prohemium-90",0.560540116
71,,"Prohemium-72,Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81[ -- ]Prohemium-82,Prohemium-83,Prohemium-84,Prohemium-85,Prohemium-86,Prohemium-87,Prohemium-88,Prohemium-89,Prohemium-90,Prohemium-91",0.58530963
72,,"Prohemium-73,Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82[ -- ]Prohemium-83,Prohemium-84,Prohemium-85,Prohemium-86,Prohemium-87,Prohemium-88,Prohemium-89,Prohemium-90,Prohemium-91,Prohemium-92",0.653026181
73,,"Prohemium-74,Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83[ -- ]Prohemium-84,Prohemium-85,Prohemium-86,Prohemium-87,Prohemium-88,Prohemium-89,Prohemium-90,Prohemium-91,Prohemium-92,Prohemium-93",0.59570685
74,,"Prohemium-75,Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84[ -- ]Prohemium-85,Prohemium-86,Prohemium-87,Prohemium-88,Prohemium-89,Prohemium-90,Prohemium-91,Prohemium-92,Prohemium-93,Prohemium-94",0.620396899
75,,"Prohemium-76,Prohemium-77,Prohemium-78,Prohemium-79,Prohemium-80,Prohemium-81,Prohemium-82,Prohemium-83,Prohemium-84,Prohemium-85[ -- ]Prohemium-86,Prohemium-87,Prohemium-88,Prohemium-89,Prohemium-90,Prohemium-91,Prohemium-92,Prohemium-93,Prohemium-94,Prohemium-95",0.512840009
